"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Muyyaboina Uma Dev";"Janasena Party";"0";"10th Pass";"32";"123365";"145639";"No";"ASWARAOPETA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Paddam Venkata Ramana";"Alliance of Democratic Reforms Party";"0";"Post Graduate";"35";"1150000";"0";"No";"ASWARAOPETA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Thamballa Rav";"IND";"0";"12th Pass";"36";"325000";"0";"No";"ASWARAOPETA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Uke Rav";"Gondwana Dandkaranya Party";" 2";"Graduate Professional";"30";"1463959";"100000";"No";"ASWARAOPETA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Vuke Muktheswararao";"IND";" 10";"12th Pass";"43";"130000";"0";"No";"ASWARAOPETA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Dr. Tellam Venkata Rao";"BRS";" 2";"Post Graduate";"55";"14579895";"8910544";"Yes";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Aruna Chintha";"Gondwana Dandkaranya Party";"0";"Post Graduate";"36";"946749";"783900";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Irpa Ravikuma";"BSP";"0";"10th Pass";"47";"133000";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Karam Pullaiah";"CPI(M)";"0";"10th Pass";"38";"505707";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kunja Dharmarao";"BJP";" 1";"10th Pass";"59";"1463783";"416069";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Madakam Mithra";"Vidhyarthula Rajakiya Party";"0";"Post Graduate";"30";"815000";"800000";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Marmam Thirupathamma";"IND";"0";"Illiterate";"46";"13000";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Nakka Saibabu";"IND";"0";"Graduate";"27";"133000";"328178";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Pandra Hemasunda";"IND";" 1";"10th Pass";"38";"127600";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Podem Veeraiah";"INC";" 2";"Post Graduate";"57";"25374108";"1391814";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Punem Pradeep Kuma";"Bharatha Chaitanya Yuvajana Party";" 2";"12th Pass";"46";"12400";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Ravva Bhadramma";"Dharma Samaj Party";"0";"10th Pass";"35";"1200000";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Ubba Seetharamulu";"IND";"0";"10th Pass";"40";"1336000";"0";"No";"BHADRACHALAM (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kunamneni Sambasiva Rao";"CPI";" 4";"Graduate";"67";"23339376";"432246";"Yes";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
" Azam Shaik";"IND";"0";"12th Pass";"32";"10000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Avutapalli Rama Lingeshwara Rao";"IND";"0";"10th Pass";"65";"397250";"100000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Barla Venkat Rao";"IND";"0";"Others";"46";"1305500";"510000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Buchaiah Komaram";"IND";"0";"5th Pass";"53";"412000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Chennaiah Undet";"IND";"0";"12th Pass";"37";"92304";"50000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Doddapaneni Sheshagiri Rao";"IND";"0";"Graduate Professional";"33";"3328900";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Emandi Uday Kuma";"IND";"0";"Others";"46";"10167981";"401000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Gumalapuram Satyanarayana";"IND";"0";"Graduate";"66";"224000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Jalagam Venkat Rao";"All India Forward Bloc";"0";"Graduate Professional";"56";"400212119";"11510661";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Jeevan Koppula";"Dharma Samaj Party";"0";"Graduate";"29";"51054";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Katukojwala Nageswara Rao";"IND";"0";"Graduate Professional";"58";"3793017";"130000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Koyyala Saritha";"IND";" 1";"10th Pass";"39";"4335000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Lenin Kalth";"IND";"0";"Graduate";"27";"7000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Maloth Srinivas";"IND";" 1";"Graduate Professional";"41";"34849663";"22200";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Mukku Venkata Narsareddy";"Pyramid Party of India";"0";"10th Pass";"50";"125725482";"44547681";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Narsaiah Sravanaboina";"IND";" 1";"10th Pass";"70";"8923000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Potru Praveen Kumaru";"Yuva Taram Party";"0";"Post Graduate";"31";"4750000";"1050000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Ramana Reddy Sureddy";"IND";"0";"Graduate Professional";"59";"18410212";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Ramesh Banotu";"IND";" 4";"Post Graduate";"38";"4543452";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Sanapa Koteswara Rao";"Gondwana Dandkaranya Party";"0";"Post Graduate";"34";"1831523";"824000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Srinivasa Rao Kavudaga";"Bharatha Chaitanya Yuvajana Party";"0";"Others";"57";"31738781";"6500000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Srinivasa Reddy Maram";"IND";"0";"10th Pass";"40";"11270061";"645000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Surendar Rao Lakk";"Janasena Party";" 4";"10th Pass";"55";"47295600";"2183557";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Tallada Venkateswarlu";"Alliance of Democratic Reforms Party";"0";"5th Pass";"53";"1077000";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Thandra Venkateshwarlu";"IND";"0";"Others";"57";"2000";"40000";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Thummalapalli Rambabu";"IND";" 3";"12th Pass";"51";"9583186";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Vanama Venkateswara Rao";"BRS";" 1";"10th Pass";"78";"109327619";"185940";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Venugopal Reddy Gujjula";"IND";"0";"Graduate";"28";"160007";"0";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Yerra Kamesh";"BSP";"0";"Post Graduate";"44";"6173834";"2279534";"No";"KOTHAGUDEM";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Payam Venkateswarlu";"INC";" 2";"12th Pass";"49";"71027966";"801600";"Yes";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Alem Venkateswarlu";"Aabaad Party";"0";"Illiterate";"58";"2724000";"0";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Allem Narendra(Koti)";"IND";" 7";"10th Pass";"40";"1889500";"688141";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Balaraju Podium";"BJP";"0";"10th Pass";"57";"28400342";"1519077";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Banoth Jagga Rao";"IND";"0";"Graduate";"38";"331070";"0";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Durga Palvancha";"IND";" 1";"Post Graduate";"39";"1150000";"48000";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Eesam Krishna";"IND";" 1";"5th Pass";"63";"392000";"171091";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Guguloth Ramesh";"Vidhyarthula Rajakiya Party";"0";"Post Graduate";"35";"111654";"61748";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Jabba Krishna";"IND";"0";"Illiterate";"49";"920000";"75000";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kantha Rao Rega";"BRS";" 1";"Graduate";"46";"51545464";"4840954";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kodem Venkateswarlu";"IND";"0";"10th Pass";"48";"10878000";"0";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kunja Durga";"Bharatha Chaitanya Yuvajana Party";"0";"10th Pass";"31";"1105360";"0";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kunja Krishna Rao";"IND";"0";"12th Pass";"37";"1075500";"1037000";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Punem Rajesh";"IND";"0";"Graduate Professional";"29";"3517100";"3161000";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Uke Muddaraju";"IND";"0";"Graduate Professional";"40";"11576000";"3855000";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Vajja Jyothi Basu";"Gondwana Dandkaranya Party";"0";"8th Pass";"43";"769500";"889548";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Vajja Samulu";"BSP";" 2";"Graduate";"36";"1385100";"0";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Vasam Mangaiah";"IND";"0";"Illiterate";"46";"68000";"0";"No";"PINAPAKA (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Koram Kanakaiah";"INC";" 1";"5th Pass";"61";"19003000";"1339921";"Yes";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Anuradha Gummad";"IND";"0";"Doctorate";"38";"11949942";"6108207";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Arem Vijay Chanda";"IND";" 2";"12th Pass";"32";"5000";"0";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Badavath Prathap";"BSP";"0";"Post Graduate";"31";"1360500";"6311000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Banoth Hari Priya";"BRS";"0";"Post Graduate";"38";"45966598";"625265";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Bikshamaiah Ja";"Aabaad Party";"0";"Graduate";"69";"8020000";"0";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Cheemala Venkateswarlu";"All India Forward Bloc";"0";"10th Pass";"53";"5986000";"750000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Dharavath Ravinder Naik";"BJP";"0";"Graduate Professional";"70";"1698716";"5000000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Guguloth Sai Kuma";"IND";"0";"10th Pass";"26";"331500";"0";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Gugulothu Bhadru";"IND";"0";"Graduate Professional";"44";"24347000";"400000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Kodi Nagaraju";"Gondwana Dandkaranya Party";"0";"Graduate";"28";"3274975";"271727";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Krishna Dugg";"CPI(M)";"0";"5th Pass";"50";"2228750";"365000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Messu Ushara";"IND";"0";"Post Graduate";"34";"162012";"350000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Mokalla Krishna";"IND";"0";"8th Pass";"55";"2840000";"390000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Mukti Raju";"IND";"0";"Graduate";"46";"51000";"15000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Muthi Muthamma";"IND";"0";"Illiterate";"52";"501000";"0";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Poleboina Rav";"IND";"0";"Illiterate";"37";"289000";"40000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Prasad Lakavath";"Vidhyarthula Rajakiya Party";" 1";"Post Graduate";"35";"902300";"846470";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Ramanala Lakshmaiah";"Bahujan Mukti Party";" 2";"10th Pass";"52";"9210000";"340000";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Vaasam Rama Krishna Dora";"Bharatha Chaitanya Yuvajana Party";"0";"Graduate";"37";"2980500";"0";"No";"YELLANDU (ST)";"TELANGANA";"BHADRADRI KOTHAGUDEM";"2023";"Telangana";"No Comment"
"Revuri Prakash Reddy";"INC";"0";"12th Pass";"71";"93666331";"2853612";"Yes";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"A. Ravindar Reddy";"IND";"0";"Illiterate";"53";"2749375";"320000";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Abbadi Buchi Reddy";"Bharatha Chaitanya Yuvajana Party";"0";"10th Pass";"54";"8619000";"300000";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Amudalapelly Mallesham";"BSP";" 2";"Post Graduate";"45";"5267000";"712200";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Ande Kumaraswamy";"IND";"0";"Graduate";"38";"3906500";"0";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Arsham Ashok";"IND";"0";"10th Pass";"35";"5500";"0";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"B. Ramchandar Rao";"IND";"0";"Graduate";"50";"5709500";"6500000";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Bochu Krupaka";"IND";"0";"Graduate";"49";"8211005";"2850000";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Bollu Rajireddy";"IND";"0";"12th Pass";"47";"11880000";"200000";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Challa Dharma Reddy";"BRS";" 1";"Graduate";"55";"398061834";"38758806";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Chimmani Devaraju";"IND";" 1";"10th Pass";"39";"9800500";"2090000";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Devaraju Pendela";"Rashtriya Praja Congress (Secular)";"0";"10th Pass";"52";"56000";"0";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
"Donthula Srava";"Bhartiya Swadeshi Congress";"0";"12th Pass";"29";"356000";"0";"No";"PARKAL";"TELANGANA";"HANUMAKONDA";"2023";"Telangana";"No Comment"
